[2025-07-21 22:47:17,370][__main__][INFO] - — Optimising with AugLagLoss + FIRE —
[2025-07-21 22:47:19,282][__main__][INFO] - step   95 | loss = 18603605745467392.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.398e+03 | scale_scatt=2.795e+01 | rho=1.953e+03 | lambda_corr=1.253e+07 | 
[2025-07-21 22:47:19,350][__main__][INFO] - step  100 | loss = 41598922925277184.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.125e+03 | scale_scatt=6.250e+01 | rho=9.766e+03 | lambda_corr=2.579e+07 | 
[2025-07-21 22:47:19,526][__main__][INFO] - step  105 | loss = 41598952990048256.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.125e+03 | scale_scatt=6.250e+01 | rho=9.766e+03 | lambda_corr=6.263e+07 | 
[2025-07-21 22:47:19,595][__main__][INFO] - step  110 | loss = 93018073824493568.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=6.988e+03 | scale_scatt=1.398e+02 | rho=4.883e+04 | lambda_corr=1.289e+08 | 
[2025-07-21 22:47:19,661][__main__][INFO] - step  115 | loss = 93018211263447040.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=6.988e+03 | scale_scatt=1.398e+02 | rho=4.883e+04 | lambda_corr=3.132e+08 | 
[2025-07-21 22:47:19,730][__main__][INFO] - step  120 | loss = 207994958223769600.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.563e+04 | scale_scatt=3.125e+02 | rho=2.441e+05 | lambda_corr=6.447e+08 | 
[2025-07-21 22:47:19,805][__main__][INFO] - step  125 | loss = 207995662598406144.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.563e+04 | scale_scatt=3.125e+02 | rho=2.441e+05 | lambda_corr=1.566e+09 | 
[2025-07-21 22:47:19,873][__main__][INFO] - step  130 | loss = 465092044159713280.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.494e+04 | scale_scatt=6.988e+02 | rho=1.221e+06 | lambda_corr=3.224e+09 | 
[2025-07-21 22:47:19,942][__main__][INFO] - step  135 | loss = 465095514493288448.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.494e+04 | scale_scatt=6.988e+02 | rho=1.221e+06 | lambda_corr=7.829e+09 | 
[2025-07-21 22:47:20,012][__main__][INFO] - step  140 | loss = 1039983106175533056.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=7.813e+04 | scale_scatt=1.563e+03 | rho=6.104e+06 | lambda_corr=1.612e+10 | 
[2025-07-21 22:47:20,080][__main__][INFO] - step  145 | loss = 1040000492203147264.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=7.813e+04 | scale_scatt=1.563e+03 | rho=6.104e+06 | lambda_corr=3.914e+10 | 
[2025-07-21 22:47:20,146][__main__][INFO] - step  150 | loss = 2325502002240421888.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.747e+05 | scale_scatt=3.494e+03 | rho=3.052e+07 | lambda_corr=8.059e+10 | 
[2025-07-21 22:47:20,218][__main__][INFO] - step  155 | loss = 2325588863659016192.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.747e+05 | scale_scatt=3.494e+03 | rho=3.052e+07 | lambda_corr=1.957e+11 | 
[2025-07-21 22:47:20,286][__main__][INFO] - step  160 | loss = 5200124300647989248.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.906e+05 | scale_scatt=7.813e+03 | rho=1.526e+08 | lambda_corr=4.030e+11 | 
[2025-07-21 22:47:20,359][__main__][INFO] - step  165 | loss = 5200558607740960768.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.906e+05 | scale_scatt=7.813e+03 | rho=1.526e+08 | lambda_corr=9.786e+11 | 
[2025-07-21 22:47:20,433][__main__][INFO] - step  170 | loss = 11628552623103148032.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=8.735e+05 | scale_scatt=1.747e+04 | rho=7.629e+08 | lambda_corr=2.015e+12 | 
[2025-07-21 22:47:20,501][__main__][INFO] - step  175 | loss = 11630724158568005632.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=8.735e+05 | scale_scatt=1.747e+04 | rho=7.629e+08 | lambda_corr=4.893e+12 | 
[2025-07-21 22:47:20,569][__main__][INFO] - step  180 | loss = 26005833738111418368.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.953e+06 | scale_scatt=3.906e+04 | rho=3.815e+09 | lambda_corr=1.007e+13 | 
[2025-07-21 22:47:20,643][__main__][INFO] - step  185 | loss = 26016692514947334144.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.953e+06 | scale_scatt=3.906e+04 | rho=3.815e+09 | lambda_corr=2.446e+13 | 
[2025-07-21 22:47:20,711][__main__][INFO] - step  190 | loss = 58168813844512636928.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=4.367e+06 | scale_scatt=8.735e+04 | rho=1.907e+10 | lambda_corr=5.037e+13 | 
[2025-07-21 22:47:20,782][__main__][INFO] - step  195 | loss = 58223107728692215808.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=4.367e+06 | scale_scatt=8.735e+04 | rho=1.907e+10 | lambda_corr=1.223e+14 | 
[2025-07-21 22:47:20,853][__main__][INFO] - step  200 | loss = 130159456420402036736.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=9.766e+06 | scale_scatt=1.953e+05 | rho=9.537e+10 | lambda_corr=2.518e+14 | 
