,r,T
0,0.0416666679084301,-0.044703039824544696
1,0.125,-0.044703039824544696
2,0.2083333432674408,-0.044703039824544696
3,0.2916666865348816,-0.044703039824544696
4,0.375,-0.044703039824544696
5,0.4583333432674408,-0.044703039824544696
6,0.5416666865348816,-0.044703039824544696
7,0.625,-0.044703039824544696
8,0.7083333730697632,-0.044703039824544696
9,0.7916666865348816,-0.044703039824544696
10,0.875,-0.044703039824544696
11,0.9583333730697632,-0.044703039824544696
12,1.0416667461395264,-0.044703039824544696
13,1.125,-0.044703039824544696
14,1.2083333730697632,-0.044703039824544696
15,1.2916667461395264,-0.044703039824544696
16,1.375,-0.044703039824544696
17,1.4583333730697632,-0.044703039824544696
18,1.5416667461395264,-0.044703039824544696
19,1.625,-0.044703039824544696
20,1.7083333730697632,-0.044703039824544696
21,1.7916667461395264,-0.044703039824544696
22,1.875,-0.04328091221089954
23,1.9583333730697632,-0.0011846327905024256
24,2.0416667461395264,0.06895902099094221
25,2.125,0.022047423013561895
26,2.2083334922790527,-0.015068266420128847
27,2.2916667461395264,-0.0018606388641851667
28,2.375,0.01721995962412525
29,2.4583334922790527,0.023336765969397346
30,2.5416667461395264,0.01301454350415112
31,2.625,0.002221338751921447
32,2.7083334922790527,-0.007340985679955309
33,2.7916667461395264,-0.017023344479216947
34,2.875,-0.019526298524090678
35,2.9583334922790527,-0.02372692516037801
36,3.0416667461395264,-0.02316195562622426
37,3.125,-0.019784716068586818
38,3.2083334922790527,-0.009195629866500002
39,3.2916667461395264,0.004587846155369131
40,3.375,0.015876043197271997
41,3.4583334922790527,0.018028753842454805
42,3.5416667461395264,0.011865295404821808
43,3.625,0.0057249842012099626
44,3.7083334922790527,0.005215588592105299
45,3.7916667461395264,0.002449221438035033
46,3.875,0.0029327295167773056
47,3.9583334922790527,0.003577316058919369
48,4.0416669845581055,0.0012423645312838326
49,4.125,0.002847261774936765
50,4.208333492279053,0.0023141333219892403
51,4.2916669845581055,0.00179853293095692
52,4.375,0.0007406042013811921
53,4.458333492279053,-0.0005946979496978663
54,4.5416669845581055,-5.156361534641711e-05
55,4.625,-0.0017572675548948849
56,4.708333492279053,-0.0014915705673937238
57,4.7916669845581055,-0.0031579809819668138
58,4.875,-0.004025140383152094
59,4.958333492279053,-0.003472661772386123
60,5.0416669845581055,-0.003297625231831523
61,5.125,-0.0012427489774263247
62,5.208333492279053,-0.00170909555917996
63,5.2916669845581055,-1.7067620605010617e-05
64,5.375,0.0015175340929238165
65,5.458333492279053,0.0010602935203824473
66,5.5416669845581055,0.0006788201300396965
67,5.625,-0.00011406248829471564
68,5.708333492279053,4.810047085121353e-05
69,5.7916669845581055,0.0015094651942354899
70,5.875,0.0011804239993029489
71,5.958333492279053,-0.0004894893454707999
72,6.0416669845581055,0.00022995690716144467
73,6.125,-0.0008257277298150961
74,6.208333492279053,-0.0009081310782756715
75,6.2916669845581055,-0.0008878738957791786
76,6.375,-0.0003560261849226304
77,6.458333492279053,-0.0001625983667538144
78,6.5416669845581055,0.00019522711552174733
79,6.625,0.0005863876545944851
80,6.708333492279053,0.0009607219694772569
81,6.7916669845581055,0.0005590472754377916
82,6.875,0.0007078502841017518
83,6.958333492279053,0.0007678104714184132
84,7.0416669845581055,0.00024030566088082406
85,7.125,-4.9546614189533227e-05
86,7.208333492279053,0.0011834414544911007
87,7.2916669845581055,-7.012565857276231e-05
88,7.375,0.0006911626393352533
89,7.458333492279053,0.0007015560960944536
90,7.5416669845581055,0.0008630681789805376
91,7.625,0.0008432513214263203
92,7.708333492279053,-4.3884974195754376e-05
93,7.7916669845581055,0.0005353680752427318
94,7.875,-0.00047064030872877836
95,7.958333492279053,-0.0005949102891370327
96,8.041666984558105,0.0002589602393996095
97,8.125,-9.193358952076895e-05
98,8.208333969116211,-0.0008303969623247664
99,8.291666984558105,-0.0006001517205564587
100,8.375,-0.0005732091984542076
101,8.458333969116211,-0.0010357850787986395
102,8.541666984558105,-0.00049710406127451
103,8.625,-0.00032559012025809114
104,8.708333969116211,-0.0007941316212671075
105,8.791666984558105,-0.00018427218858234852
106,8.875,0.0004350231617485718
107,8.958333969116211,0.0004301058273678695
108,9.041666984558104,-0.00018299859897774511
109,9.125,-0.000131277628931149
110,9.208333969116213,0.0003997792851508998
111,9.291666984558104,-0.00043925206931597625
112,9.375,-5.996018731666134e-05
113,9.458333969116213,0.0009002074644667653
114,9.541666984558104,0.0006821996798504299
115,9.625,0.00047316379532687827
116,9.708333969116213,0.00025434688568971284
117,9.791666984558104,0.0002989694600425711
118,9.875,1.2025117712805865e-05
119,9.958333969116213,-0.0003417337290299259
120,10.041666984558104,-0.0002372184689505381
121,10.125,-0.00017118403258251864
122,10.208333969116213,-0.00017109194432047894
123,10.291666984558104,-0.00029854925146822315
124,10.375,-0.00027837208741301615
125,10.458333969116213,-0.0005721407958024026
126,10.541666984558104,-0.00020702156554906084
127,10.625,-0.00014225535442085875
128,10.708333969116213,3.903469437479325e-05
129,10.791666984558104,-8.751514106450897e-05
130,10.875,0.00025064547399224327
131,10.958333969116213,-0.00018868706079541944
132,11.041666984558104,-0.0005069235310023724
133,11.125,0.00010186928715217358
134,11.208333969116213,2.94056595965824e-05
135,11.291666984558104,0.0005401602411119218
136,11.375,-0.00012156544649886856
137,11.458333969116213,-0.0005310050585558548
138,11.541666984558104,0.0002235420209466192
139,11.625,-0.00016463459021782512
140,11.708333969116213,0.0006172595738973151
141,11.791666984558104,5.394762846026337e-05
142,11.875,0.00036547417238954537
143,11.958333969116213,-0.00012035578224121287
144,12.041666984558104,4.9074997119381886e-05
145,12.125,-0.0005237649542258708
146,12.208333969116213,0.0006645106869918527
147,12.291666984558104,5.958468178213429e-05
148,12.375,-0.00023736867116434893
149,12.458333969116213,-0.0001416415816840707
150,12.541666984558104,-2.6723477207112e-05
151,12.625,0.0005562220433208786
152,12.708333969116213,-7.35230895994311e-05
153,12.791666984558104,-0.00025358380479990504
154,12.875,0.00047634665176238803
155,12.958333969116213,0.0001333536381006
156,13.041666984558104,0.00015658580789741145
157,13.125,-5.966514725382079e-05
158,13.208333969116213,-2.7456607060235762e-05
159,13.291666984558104,3.790817777121211e-06
160,13.375,0.00023838790047235305
161,13.458333969116213,-0.00024525875769338215
162,13.541666984558104,4.219072898640256e-05
163,13.625,0.00024356451248403033
164,13.708333969116213,-0.00039490397162764016
165,13.791666984558104,-0.00010177362264694978
166,13.875,-0.0003905883401629771
167,13.958333969116213,4.6191651050702694e-05
168,14.041666984558104,5.8283823323244824e-05
169,14.125,-0.0002624783686337956
170,14.208333969116213,0.0002682897638109897
171,14.291666984558104,-0.000361355234300116
172,14.375,-0.00013313235805346836
173,14.458333969116213,-0.00010540261541990695
174,14.541666984558104,3.192244073870468e-05
175,14.625,5.554352698199836e-05
176,14.708333969116213,0.0003313210499635938
177,14.791666984558104,-5.364364778950729e-07
178,14.875,0.0002581198222509037
179,14.958333969116213,-0.0003008872204510471
180,15.041666984558104,0.00038454001887471847
181,15.125,9.300020405098696e-05
182,15.208333969116213,-0.00018235085193068842
183,15.291666984558104,-3.585362606087552e-05
184,15.375,-0.00037132132999860015
185,15.458333969116213,-0.00022518575172096855
186,15.541666984558104,-0.00026759686669370676
187,15.625,0.00028814685410105277
188,15.708333969116213,0.00011423414796764583
189,15.791666984558104,0.0003848305886335789
190,15.875,-9.965782777205354e-05
191,15.958333969116213,0.0001665098827384678
192,16.041667938232422,0.0003103106212460591
193,16.125,0.0001618965290285712
194,16.20833396911621,0.00018479789633068638
195,16.291667938232422,-0.0005676973136438391
196,16.375,-0.00014879406805599508
197,16.45833396911621,0.00010227608481457623
198,16.541667938232422,-0.00011576299192963959
199,16.625,5.795302082853864e-05
200,16.70833396911621,-2.9573295995928024e-05
201,16.791667938232422,-0.00025681583457922075
202,16.875,-2.478515340032257e-05
203,16.95833396911621,0.00020947397431382995
204,17.041667938232422,0.0002294517628114202
205,17.125,4.312949282272018e-05
206,17.20833396911621,-0.00041729840645814386
207,17.291667938232422,0.0002131977375312149
208,17.375,-0.00012222124009309438
209,17.45833396911621,-0.0003627830493921098
210,17.541667938232422,-9.616205005777289e-05
211,17.625,0.000149272390582124
212,17.70833396911621,-6.310728132031045e-05
213,17.791667938232422,0.0001423970630571049
214,17.875,0.000366359292578072
215,17.95833396911621,7.16589728387461e-05
