2026-02-05 10:15:33,050 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 100', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:15:52,530 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 200', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:16:13,596 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 300', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:16:32,386 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 400', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:16:53,803 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 500', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:17:11,987 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 600', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:17:30,024 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 700', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:17:46,138 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 800', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:18:02,085 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 900', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:18:19,000 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1000', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
